Temperature,Humidity,SquareFootage,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,Holiday,EnergyConsumption,DayOfWeek_Monday,DayOfWeek_Saturday,DayOfWeek_Sunday,DayOfWeek_Thursday,DayOfWeek_Tuesday,DayOfWeek_Wednesday,Hour,Month
28.07737837340109,59.937571183545074,1462.9856749718806,8,1,1,17.560564472949697,0,76.06738490848045,1,0,0,0,0,0,17,1
22.75087423592777,50.50700614958035,1698.6343647631584,1,1,0,19.710776968799163,0,67.98375026133883,0,0,0,1,0,0,18,1
27.123791012042265,57.19010322051959,1992.6197087601251,0,0,0,8.454139099224427,0,81.38657107491966,0,1,0,0,0,0,19,1
27.28332920491556,33.86674061369556,1221.2270923756796,3,1,0,0.6496502690263839,0,83.25094380654245,0,0,1,0,0,0,20,1
25.014993307259616,57.38120407289534,1427.662529539753,0,0,0,9.42554896884608,0,67.17457319395716,0,0,0,1,0,0,21,1
21.466143655009272,43.33701786313303,1629.2869753530042,6,0,1,3.405497136800504,0,67.26120660342814,0,0,0,0,1,0,22,1
24.413259476377117,51.69606743472684,1781.9840715868645,7,1,0,10.424257793227293,1,80.34560178833401,0,0,0,0,0,0,23,1
26.634832086508275,59.35682410874189,1254.55319704182,1,0,0,9.951708145447087,0,77.04056884934522,0,1,0,0,0,0,0,1
27.529605083656385,59.79625782139683,1624.014307387945,7,0,1,27.23630976866811,1,95.4029596891022,1,0,0,0,0,0,1,1
20.42362322191651,46.83908812406921,1696.3951835511823,1,1,0,28.96250902948853,0,67.29060455788681,0,0,1,0,0,0,2,1
29.19613110738682,41.38775947429426,1010.2717091991292,6,1,1,11.899717731813295,1,86.07540331472565,1,0,0,0,0,0,3,1
29.132278473010224,50.8102419419621,1693.7589512808463,9,1,0,11.834461825064787,1,91.0071222812532,0,0,0,0,1,0,4,1
21.11310768302797,58.70466868743349,1226.6708122120035,2,0,1,8.584429357474217,1,66.91801210715869,0,0,0,0,1,0,5,1
24.966378373156623,53.28907382113385,1007.7091089431092,6,1,0,9.34377595934692,1,67.80192844905321,0,0,0,0,0,0,6,1
22.763581036685263,57.97721768930612,1185.390826766897,9,0,1,7.432685585561432,1,72.79116253829804,1,0,0,0,0,0,7,1
24.65059222522192,54.45885404545826,1703.8443100476263,7,1,0,15.966677470444177,1,73.71892622999403,0,0,0,0,1,0,8,1
22.409574710479287,38.40546242411151,1474.6458420330468,3,1,1,18.311245952118355,0,73.95422052947721,0,1,0,0,0,0,9,1
27.41253712412604,44.60920859281848,1490.1453193710336,1,0,1,5.442467943096904,0,79.62397199797275,0,0,0,0,0,1,10,1
28.033311269371296,39.3672111413526,1594.4234097990452,5,0,1,29.800950329484163,0,88.68436418642132,0,1,0,0,0,0,11,1
23.508825825876077,33.047467611643754,1886.0887956467047,8,0,1,14.299373703489673,1,81.29991310728172,0,0,0,0,0,1,12,1
23.145295623453844,47.35694106807215,1452.726402722648,7,0,1,29.381936075669437,1,70.67916601591584,0,0,0,1,0,0,13,1
22.430862898122427,54.41348793630272,1504.0298871143814,5,0,1,24.67478243043528,0,65.17124623925778,0,0,0,1,0,0,14,1
20.58377649556324,51.74602878902359,1297.638692492979,3,1,0,0.0598374204552598,0,63.86954231299019,0,0,0,1,0,0,15,1
25.671657767932604,59.96908490414602,1898.175480899396,6,0,0,27.635776126023394,1,76.93700355293326,0,0,0,0,0,0,16,1
27.887454181933727,38.85588181573885,1881.7402531544512,0,0,1,13.751586174594784,0,77.43531155028174,0,0,1,0,0,0,17,1
22.612632063543117,50.44744232895708,1366.2069473305537,9,1,0,19.589102315436733,1,77.03777489000016,0,0,1,0,0,0,18,1
20.128737577453293,57.84404960296307,1318.1843880881502,2,1,0,11.97647666462878,0,61.4988615645802,0,0,0,0,0,0,19,1
25.480452458916943,58.39451437723123,1098.4957876521803,9,1,0,23.08751424350701,0,87.8886308127343,0,0,0,0,0,0,20,1
20.220086774789458,44.55551097221861,1586.284522231318,2,0,0,8.202103135717019,0,61.89641476528576,0,0,1,0,0,0,21,1
23.796757757044343,31.885487581000984,1751.0716085662878,7,1,1,28.31338441394594,0,94.62784881900978,0,0,0,0,0,0,22,1
24.250220009206,53.40318871289165,1221.6186303175466,1,1,1,3.648977609701423,1,77.22028479810245,0,0,1,0,0,0,23,1
25.38331635956952,54.197723552995896,1994.8532337170177,1,0,1,17.175717983827866,0,68.5608633379115,0,1,0,0,0,0,0,1
22.51423492537941,50.69597172997662,1916.2943137907896,9,1,0,13.50053423515493,0,73.59698894167262,0,0,1,0,0,0,1,1
26.535222128965103,55.303835449618575,1648.500812815325,5,0,1,11.16635452144608,0,77.94474788452226,0,0,0,0,1,0,2,1
21.844770768163816,41.69973153729126,1485.2104865274991,7,1,0,6.622047897210475,0,69.71608824565111,0,0,0,1,0,0,3,1
25.815971147012952,30.340829665475766,1040.028114889546,9,1,1,28.989124918614564,1,92.01258748997904,0,0,0,0,0,0,4,1
29.191259427700007,55.32728849118323,1398.6956870566562,3,0,1,26.77566887238388,0,83.41231082362565,1,0,0,0,0,0,5,1
22.862277371468476,55.5580383716731,1907.7603077447377,7,1,1,8.730163808841722,1,82.21564364553204,0,0,1,0,0,0,6,1
22.09146786634546,38.18216646209996,1995.022125751578,9,0,1,25.721186180405653,0,78.21117089032514,0,0,0,0,0,0,7,1
25.204869731530643,49.45994887554877,1241.4137405080576,1,0,1,15.978054590290924,0,78.1360012561382,0,0,0,0,0,1,8,1
20.888861757974738,59.0997465283923,1507.616993283496,6,0,1,19.26064237343479,0,70.75779856628381,0,0,1,0,0,0,9,1
25.50427211558224,35.883918597959166,1124.7089745260366,9,1,0,1.974490790934416,1,84.90688052458705,0,0,0,0,0,0,10,1
28.58080682593165,33.993811846531656,1000.5126606747408,7,1,0,8.950458671088057,0,83.57237385867964,0,0,0,0,1,0,11,1
25.35449118222295,32.51025352905606,1675.2911010664516,9,0,0,22.5340326917151,0,70.11778994803151,0,0,0,0,0,0,12,1
26.916619743576486,58.22492691133184,1710.7150436173274,5,1,0,3.7024685002738247,1,81.28468117700135,0,0,0,0,0,0,13,1
22.631193499696465,42.59497913784263,1360.019927040193,7,0,1,29.393431072356737,1,71.89785867504911,0,0,1,0,0,0,14,1
24.077228049710666,41.70972107742479,1014.006524507023,5,1,0,23.12484986038901,0,78.21271299674177,0,0,0,0,1,0,15,1
23.06624697347745,47.45438787152142,1103.7505725209485,7,0,0,14.902751022831552,0,67.07114719268937,0,0,1,0,0,0,16,1
23.7735818545226,32.34948184718398,1628.923441792846,7,1,1,8.094987416276002,1,79.52856103834532,0,0,0,1,0,0,17,1
29.165312147879533,43.19246451741391,1862.3431226463244,7,0,0,11.495838507334952,1,83.78413525306924,1,0,0,0,0,0,18,1
28.85697933071757,43.21711457889548,1270.2058353424252,0,0,0,22.09853487034788,0,81.52320357960576,1,0,0,0,0,0,19,1
23.355251042380456,34.594199279588594,1693.3374322192112,1,0,0,25.087500119586085,0,66.46316709527558,0,0,0,0,0,1,20,1
29.476509553670304,59.13668674604738,1347.9548470290288,3,0,1,10.709557251694315,1,81.99562721027641,0,0,1,0,0,0,21,1
25.64670421938436,46.7606325992047,1462.707729857677,6,0,0,10.58150435450312,0,70.23880499853406,0,1,0,0,0,0,22,1
26.78585362904272,43.35657188414709,1342.9586094476686,4,1,0,19.33282546738108,1,77.77802650109714,0,0,1,0,0,0,23,1
22.241050225881995,46.78361991089879,1554.435466677675,0,1,0,25.89266426039248,0,77.80850874093727,0,0,0,0,0,0,0,1
27.258290801594605,31.274588784714663,1396.9485047991752,7,1,1,23.38635921097044,1,85.28188329910856,0,1,0,0,0,0,1,1
27.573100719202777,53.88959533937432,1113.794778699982,2,0,1,9.60156874032651,0,81.99774141424908,0,1,0,0,0,0,2,1
21.70943010969608,50.9359940680372,1606.2067129262512,1,0,1,25.26085016613104,1,69.42614283102364,0,0,0,0,1,0,3,1
20.81959505517368,34.908239673505214,1717.0324142051093,4,0,1,1.4267160488786268,0,57.96891358645942,0,1,0,0,0,0,4,1
25.6487714187928,32.887018565932706,1399.4593784724293,1,0,1,12.254877475183331,0,70.76654655668561,0,0,0,0,1,0,5,1
26.760740451849696,56.62790545566494,1934.205054938674,4,1,1,17.907657635424158,1,84.2199784977911,0,0,0,0,1,0,6,1
20.71470807109553,43.19619848601898,1952.454394398429,0,1,1,10.225230157449785,1,74.60538130681516,0,1,0,0,0,0,7,1
29.828850779482828,30.69157951882111,1882.757271034553,3,1,0,19.20943878655409,1,91.1199805367326,0,0,1,0,0,0,8,1
20.35401325859717,41.20446872883632,1964.8814633585448,5,1,1,10.805103411060117,0,69.31099720502277,0,0,0,0,0,1,9,1
29.25483349840779,41.23644931583929,1603.6132386863942,7,0,1,3.4269900053558437,1,88.32121632344422,0,0,0,0,0,1,10,1
20.50449561006691,31.59744177887421,1066.921262282943,6,1,1,23.430142995746348,0,70.72099946849724,0,1,0,0,0,0,11,1
27.06595806791496,35.08513081013682,1855.556819047234,5,0,0,13.097063773770277,0,75.04311860015694,0,0,0,0,1,0,12,1
28.70614546897817,59.50292368784949,1491.640156547816,0,0,1,25.083597382646037,0,85.45715502934821,0,0,0,1,0,0,13,1
21.93223455443626,32.23320837546249,1680.8204329727369,4,0,0,10.38060077779389,1,69.00907714924305,0,0,1,0,0,0,14,1
21.30169407206605,45.61614859710462,1290.2869576192677,7,0,0,4.419866703697401,1,63.58213875013972,0,0,0,0,0,1,15,1
25.65729225549182,32.02457715023402,1102.3453433743102,8,1,1,4.807573224374457,0,78.28346941614889,0,0,0,0,0,1,16,1
29.42690706957936,34.293823997345115,1848.4964618072477,2,0,1,11.442380690057323,0,93.9589445168873,0,0,0,1,0,0,17,1
21.20819601401006,35.82143843953874,1524.544162342018,7,1,0,16.382529818296316,0,74.99537375055203,0,0,0,0,1,0,18,1
28.986915893152464,56.14187116155581,1929.1575287185533,8,1,0,24.96158691584948,0,87.42146757160002,0,0,0,1,0,0,19,1
23.70867172047463,46.335393641724,1861.606294278689,1,0,1,26.652575143374357,0,75.57152420533848,1,0,0,0,0,0,20,1
22.77245267568266,56.61673657644512,1465.6281280736237,7,1,0,22.59954471880388,1,70.46552358032476,0,0,0,0,1,0,21,1
27.31995453139861,48.88795918684507,1709.0519420326236,8,0,0,11.603709200955084,0,75.27844823561392,0,0,0,0,1,0,22,1
25.897736047670985,36.01358111373318,1122.639704977301,7,1,1,29.6078252439656,0,80.1690478981595,0,0,1,0,0,0,23,1
22.852928133523854,55.47826146381301,1709.6520699709004,6,1,0,6.3163378510793935,0,78.62040300283796,0,1,0,0,0,0,0,1
27.909831281101503,36.87131715779904,1263.0445996568965,7,0,0,23.410277358260625,0,97.77348781754034,0,1,0,0,0,0,1,1
25.98901531268556,33.472908923681906,1303.0094985812095,7,1,0,12.920971189894615,0,79.54992427809216,0,0,0,0,0,0,2,1
24.532159747754687,50.02625154019218,1913.0648702007488,3,1,0,14.108624487870555,0,82.5582035943768,0,0,0,0,0,1,3,1
21.738925381579367,50.942228422988975,1546.3106097718878,1,1,0,27.597734843018,1,69.58620609341473,1,0,0,0,0,0,4,1
28.367308264563675,34.452751690847194,1003.9415131965022,3,0,0,26.560086756540432,0,82.9555569393591,0,1,0,0,0,0,5,1
29.37403469813012,41.5391838822782,1931.659917027486,2,1,0,10.505579050846787,0,83.34177681903425,0,0,0,0,0,0,6,1
26.394122756670967,46.33224108580151,1551.590740866935,0,0,0,6.622421888242088,1,77.12419833394712,0,0,0,0,1,0,7,1
29.459240107502215,48.6116636518438,1584.0089403024983,8,1,1,15.4927574805625,0,81.39080270633778,0,1,0,0,0,0,8,1
22.77897688001199,58.86949404713852,1639.4894272318304,8,0,1,24.87228847156752,0,80.91405726325533,0,0,0,0,1,0,9,1
24.165454779487348,42.69914005029917,1256.691201874152,9,0,1,7.088012583173339,0,81.62875782723093,0,0,0,0,0,1,10,1
27.45636499635991,35.459691991467174,1085.0217023667071,4,1,0,22.10297392993066,0,84.06315253230775,0,0,0,0,0,0,11,1
28.226550979307493,55.03165227554037,1186.6959240052472,6,0,1,20.927286718491803,1,77.26334147173574,0,0,0,0,0,0,12,1
21.691465598867328,31.970197307110155,1616.6195814420876,8,0,0,11.198719907182836,0,65.4106623314997,0,1,0,0,0,0,13,1
20.61166963059805,47.64144714058589,1949.292151416605,8,0,0,4.928456790546671,0,67.22824139994246,0,0,1,0,0,0,14,1
27.323585669054317,53.0278731408394,1036.3701486542734,9,1,1,2.0293803883315698,1,85.58282095046387,0,0,0,0,1,0,15,1
21.008113410555087,50.35050539830922,1362.5829644359694,8,1,0,4.140942680955196,0,67.84233024062135,0,0,0,0,1,0,16,1
26.13529093559066,48.49872944154677,1303.715986305891,8,1,1,5.667656190713628,1,86.92061127676786,0,0,0,1,0,0,17,1
20.41762695779149,48.92376371513983,1066.2763523398298,9,1,0,17.36163730201266,0,63.978617564810655,0,0,0,0,0,0,18,1
25.55588368247861,30.918221333700124,1624.0871555656931,6,1,0,2.898355218936386,1,69.70390192254267,0,0,0,1,0,0,19,1
23.900946973404714,56.63156074826591,1105.1100739743415,9,0,0,13.607248863936416,0,77.93189649527889,1,0,0,0,0,0,20,1
27.457017733548696,54.87052902825373,1739.781816370814,2,0,1,24.884317755250745,0,79.51141827944035,0,0,0,1,0,0,21,1
28.985184717421003,35.10925352178468,1706.9192054135538,9,1,0,7.483883177647764,1,83.98375304279631,0,0,0,0,1,0,22,1
24.97811892036308,44.413693036429954,1149.4989109502226,0,1,1,19.69517848482156,0,76.87445075421458,0,0,0,0,0,0,23,1
26.82515934926824,42.241919406774336,1882.687155607664,6,1,0,22.322860682511724,0,84.75911327289828,1,0,0,0,0,0,0,1
20.8386699931593,49.06206116666796,1573.0941604262343,0,0,1,4.227641939132645,1,64.29007163380574,0,0,0,0,0,1,1,1
22.671160480897267,56.81287521045395,1710.2788432186203,3,0,0,13.997236022910345,1,70.31639320798583,0,1,0,0,0,0,2,1
22.231706348691738,37.79484735821522,1981.6800071976988,4,1,0,25.485874733828865,1,77.43243518171313,0,0,0,1,0,0,3,1
29.00790108543372,48.09887547107086,1702.6894656472457,4,0,0,20.527330265576424,1,70.54726071124931,0,0,0,0,1,0,4,1
20.24928813453841,45.18328077750617,1711.5723625146377,8,0,0,27.24070767037596,1,62.90256674535729,0,0,0,0,0,0,5,1
22.34551324058049,40.6580343188154,1169.2609232434372,4,0,1,5.558667317875735,1,70.17027035788999,0,0,1,0,0,0,6,1
22.039777213432824,33.46086520261341,1991.1316627324816,7,0,0,4.570970147555676,1,64.79217173104597,0,0,0,0,0,0,7,1
29.627620142731296,36.325258111849344,1690.3909483172151,0,1,0,12.44511087536426,0,75.91140009003787,0,1,0,0,0,0,8,1
27.771709923600643,46.42582653921144,1110.9481126397814,2,0,1,10.265727895349762,1,82.73357614484655,0,0,0,0,0,1,9,1
23.993171742885703,43.65664413127898,1330.6715682339525,0,0,1,27.65706984978419,0,77.76876946613743,0,0,1,0,0,0,10,1
24.91675160397488,57.30940689508409,1827.1702492842928,8,0,0,11.403862952811226,1,82.7662831291561,1,0,0,0,0,0,11,1
20.076316338811637,32.706041294983045,1173.85497575516,2,0,0,26.468857622248372,1,62.81838028250851,0,1,0,0,0,0,12,1
25.73555306278289,40.63080080736638,1022.7184644643678,6,0,1,1.905254131815688,0,75.72856416541613,0,0,0,1,0,0,13,1
22.55587665576569,57.61749615099862,1199.4356512518125,1,0,1,26.314354186696555,1,67.2628691128189,0,0,1,0,0,0,14,1
23.19063907630765,59.02179515135512,1868.221293134754,3,1,1,8.784361315657742,0,76.19931216944339,0,0,0,0,1,0,15,1
20.562095905476863,52.348130633712735,1982.00030474574,6,0,1,29.457067904920887,1,68.33142349404177,0,1,0,0,0,0,16,1
23.333556405681914,49.39029642067406,1490.274452070545,7,1,0,23.607260937062257,0,78.51244626151973,0,0,0,1,0,0,17,1
25.524973348056815,37.24876761507294,1087.803992387174,5,0,0,8.686977363773945,1,79.21063420495611,0,0,1,0,0,0,18,1
26.06015212636269,40.42323481316286,1318.388773055511,7,0,0,27.50286124738464,1,83.16661078240935,0,0,0,1,0,0,19,1
20.478201440082344,45.56656978054946,1545.8407225394851,8,0,1,11.024054967331022,0,68.44765376611637,1,0,0,0,0,0,20,1
24.419248252866403,33.13297868410212,1324.081823515114,5,0,1,11.945494305854412,1,76.37434527048943,0,0,0,0,1,0,21,1
22.346768775282424,43.93800227790181,1950.8817054842837,8,0,1,14.728614611783144,1,74.83286862689855,0,0,0,0,1,0,22,1
25.325159742225043,44.76713008033674,1083.1065797222857,3,1,1,6.777270582584625,1,85.39366027138668,0,0,0,0,1,0,23,1
29.618747294587564,43.25552363055651,1236.9237380711902,2,0,1,6.4785364686856175,0,79.2849224435124,0,1,0,0,0,0,0,1
22.992130529119414,44.17085050498562,1726.351073431968,2,0,1,29.680455338309244,1,71.94351918783443,0,0,0,1,0,0,1,1
25.91264758904968,57.48034314475227,1004.4546952832286,3,0,0,18.32801913562441,1,66.26580446654819,1,0,0,0,0,0,2,1
22.14574819875171,52.819025387718185,1832.676208336783,9,0,1,4.259275040113218,0,74.84384965506081,1,0,0,0,0,0,3,1
24.618448355987493,42.82754359530375,1074.650350845818,8,0,0,12.74446138961281,0,82.97112009264806,0,0,0,0,1,0,4,1
23.526241515482536,44.682244807196,1139.8048091007458,6,1,1,7.639175534541364,0,77.9426406626892,1,0,0,0,0,0,5,1
24.31613806919352,47.10086831333035,1895.410129718397,6,0,0,15.265638523300424,0,71.9985488138216,1,0,0,0,0,0,6,1
21.32277027840638,42.498451801716186,1901.629420494441,6,0,0,0.1140671347275679,0,58.09700995500931,0,1,0,0,0,0,7,1
20.637409430045448,31.22942183542025,1013.748554523694,2,0,0,12.881859637821284,1,57.28563889293863,0,0,0,0,0,1,8,1
26.603751997681293,33.57893594036764,1868.4034637163336,3,1,1,0.3916827636662912,1,88.21238718682275,0,1,0,0,0,0,9,1
24.08231099148212,45.6983598443619,1122.1853122157768,3,0,0,24.083909989234428,1,69.10618926694599,0,0,0,1,0,0,10,1
29.17552051908634,47.29986556707248,1861.2309454808085,2,0,0,16.563927714493097,1,80.22231202363872,0,0,0,1,0,0,11,1
25.41129367508965,37.160717625142205,1888.5054968539644,9,1,1,19.275052140847137,1,77.91203359869158,0,0,1,0,0,0,12,1
28.788470094804097,54.58053156803933,1838.1501437300249,3,1,1,18.996150465318618,1,83.0243540344661,0,0,0,1,0,0,13,1
29.98666302319409,56.73242455334538,1868.6314208631663,1,0,1,13.205017813256577,1,89.10913858582384,0,0,0,0,1,0,14,1
22.994690388903106,41.89126959739028,1767.1412784460065,7,0,1,16.616608125909263,0,72.97899309283271,1,0,0,0,0,0,15,1
25.87413406442268,57.99737371611749,1463.6691276697966,7,0,1,16.3239769424749,0,74.44558893131881,0,0,0,0,0,0,16,1
25.823889448751533,39.3067974918081,1672.2585603454854,9,0,1,26.718654287205457,1,75.46514844676668,0,1,0,0,0,0,17,1
24.11929022638841,48.55222452401847,1666.8776360985362,4,1,1,11.136795150970796,1,82.22345612034907,0,0,0,0,0,1,18,1
25.026543725776705,34.21780314951155,1421.9714508311397,6,0,1,5.159657928714258,0,77.53640850335813,0,0,1,0,0,0,19,1
23.722752704652105,49.10609794679674,1785.8436587150009,2,1,0,19.426209860804,1,76.66682705524279,0,0,0,0,0,0,20,1
21.1059053829919,42.6768324662064,1657.0048292945312,6,0,0,13.158711326297016,1,63.29028849358993,0,0,0,0,0,0,21,1
29.895994546347303,39.33698897807768,1708.9568652297933,5,0,1,29.96532733777335,0,76.08034762829266,0,0,0,0,0,0,22,1
26.14397546462776,30.2231421416232,1099.8613406477427,8,0,0,9.787738309049985,0,83.50109663171298,0,0,0,0,1,0,23,1
23.918155720609352,36.10532947156008,1724.907510968152,4,1,0,23.249552404774324,1,79.40597494954525,0,0,0,1,0,0,0,1
23.038633470465896,34.69764767704511,1305.2667765246792,2,1,0,17.364193162083325,0,71.40115269753504,0,0,0,0,1,0,1,1
22.94066537619797,49.68406055341268,1444.8862756962285,8,0,0,5.955810311815407,1,67.62811061570734,1,0,0,0,0,0,2,1
27.5196769343314,59.03372105699199,1458.9246504794812,3,1,0,25.258086898022786,0,81.04818095914119,0,0,0,0,0,0,3,1
20.26763985609399,58.92163799081712,1086.861527575797,5,1,1,17.838245284760543,0,71.22118707426318,0,0,0,1,0,0,4,1
20.08366729386336,50.79167003595968,1903.8535359194352,6,1,0,4.551915796296412,0,61.69541944263317,0,1,0,0,0,0,5,1
28.32013350736121,39.45050029864356,1453.347571629566,1,1,0,1.4788441358412707,1,75.26679366638521,0,0,1,0,0,0,6,1
24.221436416973024,50.19481564043676,1028.011827966298,4,1,0,29.096290022330287,0,83.44635557416105,0,0,0,0,0,0,7,1
23.55119385077773,46.79777670742985,1730.0930290829883,8,1,1,4.720739157086874,0,73.70147658568817,0,1,0,0,0,0,8,1
23.377386902716616,50.0710909515608,1295.650969660052,8,1,0,21.963152055946704,1,77.62714607009033,0,1,0,0,0,0,9,1
21.853116247072123,49.34474874929815,1263.8927900668484,9,0,1,26.80894867217135,0,77.45296107402339,0,0,0,1,0,0,10,1
25.048041213841287,59.04409493310286,1095.5688735302724,4,0,0,26.00523732490802,1,80.98899707324453,0,0,0,0,0,0,11,1
29.45655852786567,38.95180520653288,1145.1481893586256,8,0,0,14.52107923967504,0,87.70922567050178,0,1,0,0,0,0,12,1
25.29515875070915,44.99331971326822,1733.4801540112107,9,1,1,13.809475758795394,1,83.50179530846134,0,0,0,1,0,0,13,1
22.025443468577887,51.37666889643097,1240.7475565019818,6,0,0,11.254121690530871,0,60.39699944712779,0,0,0,0,0,1,14,1
28.362273912031824,42.92740080421014,1504.0624295742311,3,1,1,8.580510778764065,0,89.06661082391325,0,0,0,0,0,1,15,1
26.241719675893428,52.4572308173087,1194.277633943597,5,0,1,15.498834693001688,1,84.99430221637239,0,0,1,0,0,0,16,1
20.824744470711344,49.27676587732855,1623.9873673577154,4,1,1,16.46334574868266,0,79.55022187464053,0,0,0,0,0,1,17,1
27.22115683760672,47.93821553745259,1056.6581369530395,1,1,1,24.15197618300661,1,76.85500688033403,1,0,0,0,0,0,18,1
20.587370855087972,31.690187947650376,1537.5546362743803,2,0,1,23.3068666740746,1,72.36662633566371,0,0,1,0,0,0,19,1
24.02871733451554,47.82407464465471,1300.1839493424684,8,1,1,6.672894462313924,0,79.43030091050638,0,1,0,0,0,0,20,1
25.812903434433277,30.03266548050545,1835.348135397516,4,1,0,0.9295105268845416,0,85.1266719907273,0,0,0,0,1,0,21,1
22.94153218026616,30.13570643188339,1677.1609796935572,6,0,0,13.018729859359183,0,72.59865350688159,0,0,0,0,0,1,22,1
27.76510015265695,45.79717917132508,1615.6358905756006,5,0,1,9.928099155269411,0,77.66773981239143,1,0,0,0,0,0,23,1
20.26519121041291,56.56906088918335,1889.11508091262,0,0,0,15.641383088395353,0,56.03816283332214,0,0,1,0,0,0,0,1
21.43513354468482,41.04732763368949,1545.9102775578117,0,1,1,13.256345090896628,0,73.15360829787224,1,0,0,0,0,0,1,1
24.101967995806724,48.45331094302217,1968.0387169273515,4,1,1,8.520215595631326,0,75.69639299898678,0,0,0,1,0,0,2,1
29.229526088323095,41.08610338049533,1025.7705959837635,7,1,1,15.858287227254989,0,90.3816456495203,0,0,1,0,0,0,3,1
21.77733703407061,54.102774941464304,1022.281147275575,7,0,0,7.6903595765741155,1,64.05448532882963,0,0,1,0,0,0,4,1
21.42294504660759,36.69059473071246,1525.6152138190907,6,0,1,12.26652044741056,0,62.863458827698935,0,0,0,0,0,0,5,1
21.77191051677253,47.219181805125615,1176.2101901859382,3,1,1,7.601319095449056,1,69.78902812684966,0,0,0,1,0,0,6,1
29.313089533798724,38.917009982556,1899.808086359512,8,0,1,16.30743886902785,0,85.05730518930991,0,0,0,0,1,0,7,1
26.312113992801667,51.40871089982412,1220.5471326051625,8,1,0,5.986875091349147,0,83.88917674427188,1,0,0,0,0,0,8,1
28.056808069836137,52.253624756618734,1460.18076096532,6,1,0,15.015815218539595,0,79.80724747202207,0,0,0,0,0,1,9,1
23.28766174514709,47.40206509740008,1586.373926537733,4,0,0,0.4815334516604985,0,62.74215841892026,0,0,0,0,0,1,10,1
26.51619922943248,45.79171927425199,1551.5955996305945,1,0,1,26.88702416915496,0,81.94478362883896,0,1,0,0,0,0,11,1
29.53130442455096,35.77293911419584,1779.4685814399024,6,0,1,21.40460420694382,0,86.11226292148204,0,0,0,0,0,0,12,1
28.07627910350413,45.80842442360094,1378.7039412320985,5,1,1,19.71074886769781,1,76.39956057610658,0,1,0,0,0,0,13,1
22.07206290389256,34.716298228402714,1421.507671762491,5,0,1,21.23618829608327,1,74.36226287849098,0,0,0,0,0,0,14,1
22.70100220129873,52.321474486016086,1816.3236260804783,6,0,1,27.3025733716288,0,74.8163318897396,1,0,0,0,0,0,15,1
28.49552925073698,48.86648943819718,1065.8884453083072,2,1,1,0.2908508018042333,0,75.96073209963497,1,0,0,0,0,0,16,1
23.224515711712225,52.98828573310738,1370.4492563930437,9,1,0,3.3908771895145016,1,74.44139857203474,0,1,0,0,0,0,17,1
23.101868752981872,34.10068379116635,1769.0891962419578,6,0,0,24.724334385493627,0,62.11213580486496,0,1,0,0,0,0,18,1
28.211898887349143,50.84425120156391,1359.1804888452791,6,1,1,1.3819426593562545,0,92.77187827251257,1,0,0,0,0,0,19,1
24.607834348807906,32.12362493865886,1935.593888607557,8,1,0,26.16134400028061,1,80.91361624369979,0,1,0,0,0,0,20,1
23.3736305639473,53.55827499816873,1685.5999473008828,1,1,0,15.33712164664955,1,67.39138576705781,0,0,0,1,0,0,21,1
23.66961567910736,56.529050152480735,1818.693474689592,2,1,0,23.67497711523426,0,75.60212741214488,0,0,0,0,0,0,22,1
22.828181449323893,47.90785510318572,1665.085179709987,2,1,1,29.09988231086618,0,76.45718676536139,0,1,0,0,0,0,23,1
28.59608654207848,47.40582475559329,1948.432110328306,9,0,1,4.804036092763429,0,81.26777861557825,0,1,0,0,0,0,0,1
27.929216556120583,36.93753668910779,1372.9346071815594,8,0,1,25.00533483167402,1,91.14991229515994,0,1,0,0,0,0,1,1
24.27189629512494,35.32220515688982,1006.2276704100132,8,1,0,8.742295823636374,0,79.69723688154224,1,0,0,0,0,0,2,1
26.275698371215125,30.535389868038024,1152.175048516009,5,0,0,12.98449000792227,0,73.88836804426923,0,0,0,0,1,0,3,1
24.336223818027577,41.24731776348571,1826.268691471608,7,0,0,0.2177830019482252,1,74.97644951312583,1,0,0,0,0,0,4,1
24.469723503963845,49.28924731371001,1956.4534969668684,6,1,1,18.2815537861686,0,80.94999011077955,1,0,0,0,0,0,5,1
23.707597426615944,30.01597450346074,1569.6341366575257,3,0,0,23.11676456342053,0,63.92393849450811,0,0,0,0,0,0,6,1
26.208167154272225,38.81002665846098,1717.3928510996252,5,1,1,3.3144786934225623,0,80.79109195683546,0,0,0,1,0,0,7,1
23.3066143118699,56.64689276218478,1521.822118906464,2,0,0,17.138832434629734,0,79.07794498876416,0,0,1,0,0,0,8,1
20.25069573858048,43.91625232507904,1510.46423698009,8,1,0,14.238071087378444,0,74.11810022464476,0,0,0,0,0,0,9,1
28.34864105878755,35.04883730393866,1597.084581040188,4,0,0,3.137707241213445,1,78.7514888583306,0,0,0,1,0,0,10,1
24.928249309683597,31.61775716052685,1203.2590153885794,0,0,0,9.40050569511912,1,78.67500496466604,0,0,0,0,0,1,11,1
25.97635702196669,52.773956117420695,1664.667882432078,8,0,1,6.933419679115938,1,80.82165747071468,0,1,0,0,0,0,12,1
21.782147655314308,58.58237015724076,1815.3309565166865,8,1,1,3.5228078570988357,1,67.27265525670609,0,0,1,0,0,0,13,1
26.42216017505282,36.69538886283952,1940.011297139884,1,0,1,19.451103999658145,0,66.87386981538799,1,0,0,0,0,0,14,1
